CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Saldo_Atividade,Produtos_Idade,Score_Idade,Churn_Real,Churn_Previsto,Probabilidade_Churn
645,0,1,29,1,130131.08,2,0,1,196474.35,0,4,3,846,65065.54,0.06896551724137931,22.24137931034483,0,0,0.00017077618
751,2,1,52,8,0.0,2,0,1,179291.85,0,5,3,629,0.0,0.038461538461538464,14.442307692307692,0,0,0.00017076268
807,1,1,37,10,130110.45,2,0,1,172097.95,0,4,0,539,65055.225,0.05405405405405406,21.81081081081081,0,0,0.00017042532
705,2,0,57,3,0.0,2,1,1,34134.14,0,4,2,778,0.0,0.03508771929824561,12.368421052631579,0,0,0.0001702619
690,0,1,35,6,112689.95,1,1,0,176962.31,0,3,3,828,112689.95,0.02857142857142857,19.714285714285715,0,0,0.00017015998
474,0,1,26,6,0.0,2,0,0,152491.22,0,3,2,316,0.0,0.07692307692307693,18.23076923076923,0,0,0.00016997934
665,2,0,32,10,0.0,1,1,1,22487.45,0,4,2,709,0.0,0.03125,20.78125,0,0,0.00016993607
732,0,1,25,0,110942.9,1,0,0,172576.56,0,3,3,845,110942.9,0.04,29.28,0,0,0.00016976213
438,1,1,31,8,78398.69,1,1,0,44937.01,0,4,2,809,78398.69,0.03225806451612903,14.129032258064516,0,0,0.00016972313
577,2,1,29,2,0.0,1,1,1,168924.41,0,2,1,665,0.0,0.034482758620689655,19.896551724137932,0,0,0.00016945922
677,0,1,30,1,78133.15,1,0,1,174225.88,0,5,2,926,39066.575,0.03333333333333333,22.566666666666666,0,0,0.00016939509
614,0,0,41,3,123475.04,1,1,1,179227.52,0,4,2,539,61737.52,0.024390243902439025,14.975609756097562,0,0,0.00016895954
519,0,1,34,5,0.0,1,1,0,68479.6,0,2,2,668,0.0,0.029411764705882353,15.264705882352942,0,0,0.00016848222
579,1,1,28,6,150329.15,1,1,0,145558.42,0,2,2,588,150329.15,0.03571428571428571,20.678571428571427,0,0,0.0001683531
697,0,0,33,1,87347.7,1,1,0,172524.51,0,5,2,942,87347.7,0.030303030303030304,21.12121212121212,0,0,0.0001682512
482,0,0,35,5,147813.05,2,0,0,109029.72,0,2,3,945,147813.05,0.05714285714285714,13.771428571428572,0,0,0.00016811297
698,2,0,40,0,92053.44,1,1,1,143681.83,0,4,0,970,46026.72,0.025,17.45,0,0,0.00016810639
642,0,0,55,7,0.0,2,1,1,101515.76,0,1,2,918,0.0,0.03636363636363636,11.672727272727272,0,0,0.00016807449
607,2,1,34,9,132439.99,1,1,0,177747.72,0,3,2,768,132439.99,0.029411764705882353,17.852941176470587,0,0,0.00016792808
716,2,1,42,8,0.0,2,1,0,180800.42,0,2,3,427,0.0,0.047619047619047616,17.047619047619047,0,0,0.00016777635
827,0,1,38,5,0.0,2,0,0,103305.01,0,2,3,785,0.0,0.05263157894736842,21.763157894736842,0,0,0.00016749217
530,0,0,33,4,129307.32,1,1,1,172930.28,0,5,2,741,64653.66,0.030303030303030304,16.060606060606062,0,0,0.0001672464
850,0,1,36,1,104077.19,2,0,1,68594.0,0,1,0,388,52038.595,0.05555555555555555,23.61111111111111,0,0,0.00016718757
601,2,1,24,7,0.0,2,0,0,144660.42,0,4,3,295,0.0,0.08333333333333333,25.041666666666668,0,0,0.00016714372
777,0,0,30,4,0.0,2,0,1,115611.97,0,1,0,561,0.0,0.06666666666666667,25.9,0,0,0.00016705992
786,2,1,29,7,80895.44,2,1,0,64945.57,0,1,0,841,80895.44,0.06896551724137931,27.103448275862068,0,0,0.00016668964
679,0,1,34,7,160515.37,1,1,0,121904.14,0,2,0,932,160515.37,0.029411764705882353,19.970588235294116,0,0,0.00016643458
604,2,1,43,2,145081.72,1,1,1,23881.62,0,2,0,852,72540.86,0.023255813953488372,14.046511627906977,0,0,0.00016551558
581,0,1,25,5,77886.53,2,1,0,150319.49,0,4,2,243,77886.53,0.08,23.24,0,0,0.00016547975
850,2,0,39,6,0.0,2,1,0,103921.43,0,3,1,491,0.0,0.05128205128205128,21.794871794871796,0,0,0.00016541727
636,2,1,76,9,126534.6,1,1,1,39789.62,0,4,0,847,63267.3,0.013157894736842105,8.368421052631579,0,0,0.00016508433
755,0,1,36,8,0.0,2,1,0,176809.87,0,2,1,549,0.0,0.05555555555555555,20.97222222222222,0,0,0.00016497089
660,2,0,36,0,84438.57,1,1,1,181449.51,0,4,0,699,42219.285,0.027777777777777776,18.333333333333332,0,0,0.00016425483
679,0,1,42,1,0.0,2,0,0,71823.15,0,1,3,726,0.0,0.047619047619047616,16.166666666666668,0,0,0.00016416417
737,1,0,45,2,99169.67,2,1,1,78650.95,0,5,1,875,49584.835,0.044444444444444446,16.377777777777776,0,0,0.0001639719
634,2,1,36,2,85996.19,1,1,0,15887.68,0,4,3,552,85996.19,0.027777777777777776,17.61111111111111,0,0,0.00016342761
808,0,1,32,1,0.0,2,1,1,46200.71,0,4,1,870,0.0,0.0625,25.25,0,0,0.00016319762
664,1,0,36,2,127160.78,2,1,0,78140.75,0,5,1,705,127160.78,0.05555555555555555,18.444444444444443,0,0,0.0001628651
682,0,0,48,7,0.0,2,1,0,65069.03,0,5,1,936,0.0,0.041666666666666664,14.208333333333334,0,0,0.00016241877
497,2,1,27,7,149400.27,1,0,0,167522.19,0,4,1,423,149400.27,0.037037037037037035,18.40740740740741,0,0,0.00016148527
630,2,0,49,1,0.0,2,0,1,162858.29,0,3,1,998,0.0,0.04081632653061224,12.857142857142858,0,0,0.00016144801
607,1,1,29,7,102609.0,1,1,0,163257.44,0,5,0,800,102609.0,0.034482758620689655,20.93103448275862,0,0,0.00016142555
726,2,0,26,1,80780.16,1,1,1,19225.85,0,2,3,457,40390.08,0.038461538461538464,27.923076923076923,0,0,0.00016137799
673,2,0,37,8,0.0,2,1,1,183318.79,0,1,3,603,0.0,0.05405405405405406,18.18918918918919,0,0,0.00016131706
661,0,0,31,3,133964.3,1,1,1,166187.1,0,2,2,508,66982.15,0.03225806451612903,21.322580645161292,0,0,0.0001612148
608,2,0,56,5,0.0,2,0,1,153810.41,0,1,0,921,0.0,0.03571428571428571,10.857142857142858,0,0,0.00016108235
639,2,1,34,7,149940.04,2,0,0,156648.81,0,2,1,938,149940.04,0.058823529411764705,18.794117647058822,0,0,0.00016094264
559,2,0,31,1,139183.06,1,0,1,143360.56,0,1,0,529,69591.53,0.03225806451612903,18.032258064516128,0,0,0.00016077668
708,0,0,33,8,0.0,2,0,1,15246.83,0,3,2,304,0.0,0.06060606060606061,21.454545454545453,0,0,0.00016018265
719,2,0,48,5,0.0,2,0,0,78563.66,0,4,1,922,0.0,0.041666666666666664,14.979166666666666,0,0,0.00015971414
727,0,1,62,5,0.0,2,0,1,38652.96,0,5,1,599,0.0,0.03225806451612903,11.725806451612904,0,0,0.00015962872
530,0,1,37,8,0.0,2,1,1,287.99,0,4,0,605,0.0,0.05405405405405406,14.324324324324325,0,0,0.00015950427
478,2,0,36,3,92363.3,2,1,0,44912.7,0,4,0,480,92363.3,0.05555555555555555,13.277777777777779,0,0,0.00015945104
699,1,1,36,2,123601.56,2,1,0,103557.85,0,3,1,500,123601.56,0.05555555555555555,19.416666666666668,0,0,0.00015944785
669,0,1,57,5,0.0,2,1,1,56875.76,0,1,1,860,0.0,0.03508771929824561,11.736842105263158,0,0,0.00015936744
779,2,0,38,7,0.0,2,1,1,138542.87,0,4,1,433,0.0,0.05263157894736842,20.5,0,0,0.00015899345
656,0,1,35,6,0.0,2,1,0,1485.27,0,2,3,631,0.0,0.05714285714285714,18.742857142857144,0,0,0.00015885373
515,0,1,41,8,0.0,2,1,1,185054.14,0,5,0,547,0.0,0.04878048780487805,12.560975609756097,0,0,0.00015872534
638,2,1,34,5,146679.77,1,1,0,102179.86,0,5,0,790,146679.77,0.029411764705882353,18.764705882352942,0,0,0.00015860915
693,2,0,34,10,107556.06,2,0,0,154631.35,0,5,0,711,107556.06,0.058823529411764705,20.38235294117647,0,0,0.00015855984
674,0,0,27,4,79144.34,1,0,1,50743.83,0,1,2,720,39572.17,0.037037037037037035,24.962962962962962,0,0,0.00015813437
544,0,0,32,9,110728.39,1,1,1,14559.62,0,1,3,629,55364.195,0.03125,17.0,0,0,0.00015784618
829,1,1,36,4,81795.74,2,1,0,90106.94,0,2,0,746,81795.74,0.05555555555555555,23.02777777777778,0,0,0.00015770596
616,0,1,23,8,73112.95,1,1,1,62733.05,0,1,1,606,36556.475,0.043478260869565216,26.782608695652176,0,0,0.00015744122
445,0,1,31,7,145056.59,1,1,1,175893.53,0,4,2,946,72528.295,0.03225806451612903,14.35483870967742,0,0,0.00015735193
649,0,0,41,2,125785.23,1,1,1,70523.92,0,4,2,880,62892.615,0.024390243902439025,15.829268292682928,0,0,0.00015735057
507,0,1,36,4,83543.37,1,0,0,140134.43,0,1,0,691,83543.37,0.027777777777777776,14.083333333333334,0,0,0.00015672765
616,1,0,36,10,78249.53,1,1,0,136934.91,0,4,3,789,78249.53,0.027777777777777776,17.11111111111111,0,0,0.00015651663
504,2,1,40,5,0.0,2,0,0,146703.36,0,2,3,538,0.0,0.05,12.6,0,0,0.00015643069
850,0,0,32,7,0.0,2,0,0,155227.0,0,1,1,990,0.0,0.0625,26.5625,0,0,0.00015641085
728,2,0,43,5,0.0,1,1,1,120088.17,0,5,1,924,0.0,0.023255813953488372,16.930232558139537,0,0,0.00015616512
680,0,0,30,8,141441.75,1,1,1,16278.97,0,1,3,597,70720.875,0.03333333333333333,22.666666666666668,0,0,0.00015602223
686,0,0,31,1,0.0,2,1,0,4802.25,0,2,2,522,0.0,0.06451612903225806,22.129032258064516,0,0,0.00015582345
806,2,1,18,3,0.0,2,1,1,86994.54,0,2,1,768,0.0,0.1111111111111111,44.77777777777778,0,0,0.00015570136
733,0,1,33,3,0.0,1,1,1,7666.73,0,1,3,855,0.0,0.030303030303030304,22.21212121212121,0,0,0.00015560177
759,2,1,38,1,0.0,2,1,0,20778.39,0,5,0,795,0.0,0.05263157894736842,19.973684210526315,0,0,0.00015532886
709,0,0,34,2,111669.68,1,1,0,57029.66,0,4,0,585,111669.68,0.029411764705882353,20.852941176470587,0,0,0.00015505406
608,1,1,26,1,106648.98,1,0,1,7063.6,0,5,2,672,53324.49,0.038461538461538464,23.384615384615383,0,0,0.00015486641
525,1,0,30,0,157989.21,2,1,1,100687.67,0,3,0,236,78994.605,0.06666666666666667,17.5,0,0,0.00015467397
653,0,1,38,8,119315.75,1,1,0,150468.35,0,3,3,978,119315.75,0.02631578947368421,17.18421052631579,0,0,0.00015466305
731,2,1,33,1,0.0,1,1,0,130726.96,0,1,1,462,0.0,0.030303030303030304,22.151515151515152,0,0,0.00015454806
717,0,1,53,6,0.0,2,0,1,97614.87,0,2,0,477,0.0,0.03773584905660377,13.528301886792454,0,0,0.00015380698
775,1,1,32,8,121669.23,1,0,1,125898.39,0,3,3,541,60834.615,0.03125,24.21875,0,0,0.00015362713
712,2,1,27,10,0.0,1,1,0,94544.88,0,3,1,410,0.0,0.037037037037037035,26.37037037037037,0,0,0.00015349066
493,2,0,48,7,0.0,2,1,0,48545.1,0,3,3,592,0.0,0.041666666666666664,10.270833333333334,0,0,0.00015293698
687,0,1,48,4,0.0,2,1,1,170893.85,0,5,3,510,0.0,0.041666666666666664,14.3125,0,0,0.00015279223
700,2,1,44,9,0.0,2,1,0,142287.65,0,4,0,533,0.0,0.045454545454545456,15.909090909090908,0,0,0.0001523443
602,0,1,35,8,0.0,1,1,1,22499.29,0,2,0,615,0.0,0.02857142857142857,17.2,0,0,0.00015232948
600,1,1,30,2,119755.0,1,1,1,21852.91,0,1,0,910,59877.5,0.03333333333333333,20.0,0,0,0.00015225819
694,0,1,37,10,143835.47,1,0,1,33326.71,0,1,2,992,71917.735,0.02702702702702703,18.756756756756758,0,0,0.00015206392
743,1,1,39,3,119695.75,1,0,1,26136.13,0,4,1,837,59847.875,0.02564102564102564,19.05128205128205,0,0,0.00015189088
625,1,0,39,10,129845.26,1,1,1,96444.88,0,5,1,615,64922.63,0.02564102564102564,16.025641025641026,0,0,0.00015185656
542,0,0,25,7,0.0,2,0,1,82393.08,0,3,2,266,0.0,0.08,21.68,0,0,0.00015160945
671,1,0,44,0,84745.03,2,0,1,34673.98,0,4,3,863,42372.515,0.045454545454545456,15.25,0,0,0.00015154644
544,0,0,45,6,0.0,2,0,1,151401.33,0,2,0,686,0.0,0.044444444444444446,12.088888888888889,0,0,0.00015130789
724,1,1,34,6,118235.7,2,0,0,157137.23,0,5,0,618,118235.7,0.058823529411764705,21.294117647058822,0,0,0.00015118242
609,0,0,39,8,141675.23,1,0,1,175664.25,0,4,3,440,70837.615,0.02564102564102564,15.615384615384615,0,0,0.00015107046
732,2,1,33,8,0.0,1,1,0,119882.7,0,2,0,741,0.0,0.030303030303030304,22.181818181818183,0,0,0.00015087295
765,0,1,44,6,0.0,2,1,1,159899.97,0,5,3,877,0.0,0.045454545454545456,17.386363636363637,0,0,0.00015076638
786,2,0,39,7,0.0,2,0,0,100929.59,0,3,3,958,0.0,0.05128205128205128,20.153846153846153,0,0,0.00015041041
670,1,0,33,9,84521.48,2,0,1,198017.05,0,4,3,430,42260.74,0.06060606060606061,20.303030303030305,0,0,0.00015037299
534,0,1,24,1,0.0,1,1,1,169653.32,0,4,1,867,0.0,0.041666666666666664,22.25,0,0,0.00014995018
605,0,1,27,9,0.0,2,1,0,198091.81,0,3,2,580,0.0,0.07407407407407407,22.40740740740741,0,0,0.00014987169
624,2,1,46,3,0.0,2,1,1,62825.03,0,2,3,591,0.0,0.043478260869565216,13.565217391304348,0,0,0.0001498144
602,2,1,29,5,103907.28,1,1,0,161229.84,0,2,3,861,103907.28,0.034482758620689655,20.75862068965517,0,0,0.00014969146
691,0,0,31,5,40915.55,1,1,0,126213.84,0,2,3,402,40915.55,0.03225806451612903,22.29032258064516,1,0,0.00014957204
651,1,1,37,9,114453.58,1,0,1,175820.91,0,4,3,403,57226.79,0.02702702702702703,17.594594594594593,0,0,0.00014941281
731,2,0,33,5,137388.01,2,1,0,165000.68,0,3,2,935,137388.01,0.06060606060606061,22.151515151515152,0,0,0.00014903418
535,0,1,45,2,0.0,2,1,0,125658.28,0,5,0,430,0.0,0.044444444444444446,11.88888888888889,0,0,0.00014884047
495,0,0,38,2,63093.01,1,1,1,47089.72,0,3,2,850,31546.505,0.02631578947368421,13.026315789473685,0,0,0.00014865637
595,2,1,36,6,85768.42,1,1,1,24802.77,0,5,0,301,42884.21,0.027777777777777776,16.52777777777778,0,0,0.0001485746
645,1,1,25,1,157404.02,2,1,0,93073.04,0,4,0,855,157404.02,0.08,25.8,0,0,0.0001483986
750,0,0,38,1,0.0,2,1,0,47764.99,0,4,1,740,0.0,0.05263157894736842,19.736842105263158,0,0,0.00014836507
549,0,0,34,4,0.0,2,0,0,139463.57,0,3,2,339,0.0,0.058823529411764705,16.147058823529413,0,0,0.00014802367
505,0,1,34,10,104498.79,1,0,1,126451.14,0,3,0,244,52249.395,0.029411764705882353,14.852941176470589,0,0,0.00014791841
554,2,1,37,3,0.0,2,1,0,166177.3,0,1,1,612,0.0,0.05405405405405406,14.972972972972974,0,0,0.00014786102
678,1,1,36,1,117864.85,2,1,0,27619.06,0,3,3,643,117864.85,0.05555555555555555,18.833333333333332,0,0,0.00014765433
571,2,0,22,3,108117.1,1,0,1,53328.7,0,2,2,920,54058.55,0.045454545454545456,25.954545454545453,0,0,0.00014731611
715,2,1,42,6,0.0,2,1,1,128745.69,0,4,3,289,0.0,0.047619047619047616,17.023809523809526,0,0,0.00014723185
692,1,0,43,2,69014.49,2,0,0,164621.43,0,3,0,708,69014.49,0.046511627906976744,16.093023255813954,0,0,0.00014706475
599,0,1,27,5,0.0,2,1,0,30546.4,0,3,3,259,0.0,0.07407407407407407,22.185185185185187,0,0,0.00014696858
632,0,0,27,3,107375.82,1,1,1,62703.38,0,2,2,627,53687.91,0.037037037037037035,23.40740740740741,0,0,0.00014674313
677,0,0,49,3,0.0,2,1,1,187811.71,0,3,1,643,0.0,0.04081632653061224,13.816326530612244,0,0,0.0001465292
581,2,0,46,1,0.0,2,1,0,104272.04,0,5,2,790,0.0,0.043478260869565216,12.630434782608695,0,0,0.00014637936
766,2,1,41,0,0.0,2,0,1,34283.23,0,4,1,670,0.0,0.04878048780487805,18.682926829268293,0,0,0.00014617905
662,2,1,37,5,94901.09,1,1,1,48233.75,0,1,0,579,47450.545,0.02702702702702703,17.89189189189189,0,0,0.00014614951
622,0,1,43,8,0.0,2,1,0,100618.17,0,2,1,650,0.0,0.046511627906976744,14.465116279069768,0,0,0.00014603417
500,1,1,30,2,125495.64,2,1,1,68807.47,0,3,3,276,62747.82,0.06666666666666667,16.666666666666668,0,0,0.0001460254
750,2,0,39,6,0.0,2,0,0,19264.33,0,5,2,940,0.0,0.05128205128205128,19.23076923076923,0,0,0.0001455694
544,0,1,37,3,84496.71,1,0,0,79972.09,0,5,2,939,84496.71,0.02702702702702703,14.702702702702704,0,0,0.00014555677
730,2,0,62,2,0.0,2,1,1,162889.1,0,3,1,540,0.0,0.03225806451612903,11.774193548387096,0,0,0.00014555344
706,2,0,43,1,0.0,2,1,0,31962.77,0,4,3,994,0.0,0.046511627906976744,16.41860465116279,0,0,0.00014552749
640,0,1,40,8,110340.68,1,1,1,157886.6,0,4,0,778,55170.34,0.025,16.0,0,0,0.00014537506
639,0,0,37,4,116121.84,2,0,1,181850.74,0,1,2,503,58060.92,0.05405405405405406,17.27027027027027,0,0,0.00014535552
545,1,1,45,6,93796.42,2,1,1,162321.26,0,3,1,577,46898.21,0.044444444444444446,12.11111111111111,0,0,0.00014517864
766,1,0,28,3,62717.84,2,1,1,13182.43,0,1,1,808,31358.92,0.07142857142857142,27.357142857142858,0,0,0.00014508577
465,0,1,33,8,0.0,2,1,0,177668.55,0,4,0,507,0.0,0.06060606060606061,14.090909090909092,0,0,0.0001448925
599,1,1,40,10,137456.28,2,1,1,14113.11,0,2,3,623,68728.14,0.05,14.975,0,0,0.00014474874
697,1,0,48,2,108128.96,2,1,1,103944.37,0,3,3,980,54064.48,0.041666666666666664,14.520833333333334,0,0,0.00014444678
758,0,0,39,6,127357.76,1,0,1,56577.0,0,4,3,404,63678.88,0.02564102564102564,19.435897435897434,0,0,0.00014428324
538,1,0,42,1,98548.62,2,0,1,94047.75,0,5,0,929,49274.31,0.047619047619047616,12.80952380952381,0,0,0.00014427981
530,2,0,41,4,0.0,2,0,1,147606.71,0,2,0,955,0.0,0.04878048780487805,12.926829268292684,0,0,0.00014421214
634,1,1,38,2,148430.55,1,1,1,56055.72,0,5,2,808,74215.275,0.02631578947368421,16.68421052631579,0,0,0.00014411715
788,0,0,43,10,0.0,2,1,1,116111.51,0,4,0,797,0.0,0.046511627906976744,18.325581395348838,0,0,0.00014405849
694,1,1,31,4,141989.27,2,1,0,26116.82,0,4,2,753,141989.27,0.06451612903225806,22.387096774193548,0,0,0.00014395673
590,0,0,32,0,127763.24,1,1,0,100717.54,0,2,0,417,127763.24,0.03125,18.4375,0,0,0.00014375988
484,2,0,35,7,133868.21,1,1,1,27286.1,0,2,3,415,66934.105,0.02857142857142857,13.82857142857143,0,0,0.00014373042
538,0,0,33,5,0.0,2,1,0,126962.41,0,3,0,290,0.0,0.06060606060606061,16.303030303030305,0,0,0.00014357537
681,0,1,25,5,0.0,1,0,1,90860.97,0,4,0,875,0.0,0.04,27.24,0,0,0.00014343591
607,1,1,40,5,90594.55,1,0,1,181598.25,0,4,0,762,45297.275,0.025,15.175,0,0,0.00014332654
602,1,0,42,6,158414.85,1,1,1,131886.46,0,5,1,807,79207.425,0.023809523809523808,14.333333333333334,0,0,0.00014328446
698,0,0,27,1,94920.71,1,1,1,40339.9,0,1,0,701,47460.355,0.037037037037037035,25.85185185185185,0,0,0.00014325263
745,0,0,33,1,0.0,2,1,1,174431.01,0,1,0,552,0.0,0.06060606060606061,22.575757575757574,0,0,0.00014285909
619,2,1,34,1,0.0,1,1,0,139919.38,0,5,1,524,0.0,0.029411764705882353,18.205882352941178,0,0,0.0001424938
703,0,1,28,9,0.0,2,0,1,2151.17,0,1,3,462,0.0,0.07142857142857142,25.107142857142858,0,0,0.00014228077
564,1,1,41,9,103522.75,2,1,1,34338.21,0,1,1,599,51761.375,0.04878048780487805,13.75609756097561,0,0,0.00014222055
616,2,1,30,2,0.0,2,1,0,199099.51,0,2,1,788,0.0,0.06666666666666667,20.533333333333335,0,0,0.00014210126
703,0,0,45,7,0.0,2,1,1,68831.72,0,1,2,662,0.0,0.044444444444444446,15.622222222222222,0,0,0.00014194715
733,2,1,44,3,106070.89,1,0,1,101617.43,0,4,2,705,53035.445,0.022727272727272728,16.65909090909091,0,0,0.00014194593
656,0,1,50,7,0.0,2,0,1,72143.44,0,1,1,829,0.0,0.04,13.12,0,0,0.00014187692
566,0,1,36,1,142120.91,1,1,0,79616.37,0,5,1,542,142120.91,0.027777777777777776,15.722222222222221,0,0,0.00014181294
670,0,0,42,6,112333.63,1,1,1,65706.86,0,4,2,569,56166.815,0.023809523809523808,15.952380952380953,0,0,0.00014175494
702,2,0,38,9,0.0,2,1,1,158527.45,0,2,3,629,0.0,0.05263157894736842,18.473684210526315,0,0,0.00014145154
515,0,0,25,7,79543.59,1,0,1,38772.82,0,2,0,509,39771.795,0.04,20.6,0,0,0.00014118043
850,1,1,27,1,101278.25,2,1,1,26265.18,0,4,3,859,50639.125,0.07407407407407407,31.48148148148148,0,0,0.00014098603
732,2,0,33,8,111379.55,1,1,1,45098.62,0,5,2,473,55689.775,0.030303030303030304,22.181818181818183,0,0,0.00014059349
622,0,1,31,7,0.0,1,1,0,35408.77,0,2,2,978,0.0,0.03225806451612903,20.06451612903226,0,0,0.00013990757
664,2,1,35,1,115024.5,1,0,1,169665.79,0,2,0,678,57512.25,0.02857142857142857,18.97142857142857,0,0,0.00013982649
648,0,1,38,10,82697.28,1,1,0,74846.67,0,3,2,966,82697.28,0.02631578947368421,17.05263157894737,0,0,0.00013977462
696,2,1,41,9,127523.75,1,0,1,191417.42,0,1,0,824,63761.875,0.024390243902439025,16.975609756097562,0,0,0.00013959946
709,0,1,26,6,156551.63,1,0,1,4410.77,0,1,0,772,78275.815,0.038461538461538464,27.26923076923077,0,0,0.00013945352
679,0,1,60,8,0.0,2,1,1,51380.9,0,4,3,797,0.0,0.03333333333333333,11.316666666666666,0,0,0.00013939741
665,2,1,29,1,182781.74,2,1,1,63732.9,0,4,1,943,91390.87,0.06896551724137931,22.93103448275862,0,0,0.00013909614
696,1,0,66,7,119499.42,2,1,1,174027.3,0,3,2,601,59749.71,0.030303030303030304,10.545454545454545,0,0,0.00013870158
699,0,1,53,4,0.0,2,0,1,111307.98,0,1,2,513,0.0,0.03773584905660377,13.18867924528302,0,0,0.00013841897
850,0,1,31,3,0.0,2,1,0,121866.87,0,1,3,777,0.0,0.06451612903225806,27.419354838709676,0,0,0.00013831395
650,2,0,23,5,0.0,1,1,1,180622.43,0,3,1,918,0.0,0.043478260869565216,28.26086956521739,0,0,0.00013828678
591,2,1,29,1,97541.24,1,1,1,196356.17,0,2,2,850,48770.62,0.034482758620689655,20.379310344827587,0,0,0.00013813918
633,0,1,29,7,0.0,1,1,1,130224.73,0,4,0,660,0.0,0.034482758620689655,21.82758620689655,0,0,0.00013783628
504,2,1,34,0,54980.81,1,1,1,136909.88,0,1,2,475,27490.405,0.029411764705882353,14.823529411764707,0,0,0.000137607
603,2,0,42,6,0.0,1,1,1,90437.87,0,4,0,842,0.0,0.023809523809523808,14.357142857142858,0,0,0.00013758364
693,0,0,30,6,127992.25,1,1,1,50457.2,0,1,3,483,63996.125,0.03333333333333333,23.1,0,0,0.00013755924
501,1,1,24,4,130806.42,2,1,0,80241.14,0,1,1,796,130806.42,0.08333333333333333,20.875,0,0,0.00013683096
670,0,1,38,10,89416.99,1,0,0,144275.39,0,3,3,757,89416.99,0.02631578947368421,17.63157894736842,0,0,0.00013677368
605,0,1,39,3,0.0,2,1,0,199390.45,0,3,3,405,0.0,0.05128205128205128,15.512820512820513,0,0,0.00013675765
638,0,1,24,1,0.0,2,0,1,162597.15,0,1,1,567,0.0,0.08333333333333333,26.583333333333332,0,0,0.00013644647
540,2,1,28,8,0.0,2,0,0,197588.32,0,3,3,463,0.0,0.07142857142857142,19.285714285714285,0,0,0.00013643867
633,0,0,42,1,0.0,2,1,0,56865.62,0,2,3,930,0.0,0.047619047619047616,15.071428571428571,0,0,0.00013629315
436,2,1,43,5,0.0,2,1,1,35687.43,0,5,0,557,0.0,0.046511627906976744,10.13953488372093,0,0,0.00013627952
670,0,1,33,2,141204.65,2,1,0,76257.46,0,5,1,814,141204.65,0.06060606060606061,20.303030303030305,0,0,0.00013615898
604,2,1,27,9,101352.78,1,0,0,30252.3,0,2,0,799,101352.78,0.037037037037037035,22.37037037037037,0,0,0.000136003
490,0,1,34,5,122952.9,2,0,0,154360.97,0,4,1,957,122952.9,0.058823529411764705,14.411764705882353,0,0,0.00013594115
615,0,1,32,1,0.0,2,0,0,2139.25,0,4,2,883,0.0,0.0625,19.21875,0,0,0.00013511846
503,0,1,38,1,0.0,2,1,1,95153.24,0,2,0,433,0.0,0.05263157894736842,13.236842105263158,0,0,0.0001346472
607,0,0,32,6,0.0,2,0,0,196062.01,0,2,3,952,0.0,0.0625,18.96875,0,0,0.00013459689
467,0,1,57,1,0.0,2,1,1,114448.77,0,1,1,843,0.0,0.03508771929824561,8.192982456140351,0,0,0.00013458212
652,0,1,51,7,0.0,2,0,1,43496.36,0,5,2,749,0.0,0.0392156862745098,12.784313725490197,0,0,0.00013424056
565,1,0,32,9,68067.24,1,1,0,143287.58,0,3,3,504,68067.24,0.03125,17.65625,0,0,0.00013411863
633,0,0,33,3,0.0,2,1,0,191111.02,0,5,2,674,0.0,0.06060606060606061,19.181818181818183,0,0,0.00013395466
743,0,1,30,7,77599.23,1,0,0,144407.1,0,5,1,682,77599.23,0.03333333333333333,24.766666666666666,0,0,0.00013299234
724,0,0,69,5,117866.92,1,1,1,62280.91,0,3,2,876,58933.46,0.014492753623188406,10.492753623188406,0,0,0.0001326137
807,1,0,42,9,105356.09,2,1,1,130489.37,0,5,3,703,52678.045,0.047619047619047616,19.214285714285715,0,0,0.00013253407
679,2,0,39,7,91187.9,1,0,1,6075.36,0,4,2,631,45593.95,0.02564102564102564,17.41025641025641,0,0,0.00013247645
641,0,1,31,10,155978.17,1,1,0,91510.71,0,4,3,990,155978.17,0.03225806451612903,20.677419354838708,0,0,0.0001324426
559,2,1,34,0,0.0,1,1,0,182988.94,0,3,1,472,0.0,0.029411764705882353,16.441176470588236,0,0,0.0001324378
781,1,1,35,7,92526.15,2,1,1,173837.54,0,5,3,534,46263.075,0.05714285714285714,22.314285714285713,0,0,0.00013236319
669,0,1,37,1,125529.55,1,1,1,162260.93,0,5,2,720,62764.775,0.02702702702702703,18.08108108108108,0,0,0.00013234412
747,2,1,37,1,0.0,2,0,1,180551.76,0,1,2,988,0.0,0.05405405405405406,20.18918918918919,0,0,0.00013230628
775,1,1,36,2,109949.05,2,0,1,71682.54,0,1,1,826,54974.525,0.05555555555555555,21.52777777777778,0,0,0.00013193312
797,0,1,24,5,0.0,2,1,0,182257.61,0,3,0,707,0.0,0.08333333333333333,33.208333333333336,0,0,0.0001318867
580,0,0,35,1,102097.33,1,0,1,168285.85,0,4,0,778,51048.665,0.02857142857142857,16.571428571428573,0,0,0.0001318535
584,0,0,41,3,0.0,2,1,1,160095.48,0,4,3,796,0.0,0.04878048780487805,14.24390243902439,0,0,0.00013173085
